playerNr;period;nAnimals;animalName;treatment;firstEstimate;secondEstimate;p1;p2;p3;meanP;varP;skewP;age;gender;SocInfo
12;36;53;ant;6;41;42;50;59;64;57.667;50.333;-0.181;;;0.0599988
12;37;80;bee;3;51;52;52;61;71;61.333;90.333;0.035;;;0.096777315
12;38;58;flamingo;4;42;43;43;59;61;54.333;97.333;-0.367;;;0.081083273
12;39;86;crane;2;67;70;77;80;84;80.333;12.333;0.094;;;0.225005625
12;40;70;cricket;3;56;56;57;67;77;67;100;0;29;1;0
13;1;93;ant;1;35;40;42;0;0;0;0;0;;;0.714285714
13;2;78;bee;1;35;35;41;;;;;;;;0
13;3;59;flamingo;1;40;43;48;;;;;;;;0.375
13;4;74;crane;1;35;40;42;;;;;;;;0.714285714
13;5;69;cricket;1;30;33;35;;;;;;;;0.6
13;6;98;ant;6;35;50;48;55;76;59.667;212.333;0.287;;;0.608099891
13;7;77;bee;5;45;48;46;50;65;53.667;100.333;0.317;;;0.346140533
13;8;98;flamingo;5;50;55;54;55;72;60.333;102.333;0.381;;;0.483886577
13;9;85;crane;6;60;55;44;66;103;71;889;0.163;;;-0.454545455
13;10;84;cricket;6;40;50;58;65;77;66.667;92.333;0.168;;;0.374995313
13;11;60;ant;3;25;25;26;28;44;32.667;97.333;0.367;;;0
13;12;98;bee;6;40;55;61;87;119;89;844;0.069;;;0.306122449
13;13;50;flamingo;6;35;40;20;60;62;47.333;561.333;-0.382;;;0.405416363
13;14;62;crane;6;40;40;28;48;96;57.333;1.221.333;0.248;;;0
13;15;71;cricket;5;45;45;47;49;65;53.667;97.333;0.367;;;0
13;16;88;ant;4;50;60;51;67;69;62.333;97.333;-0.367;;;0.810832725
13;17;59;bee;2;45;48;50;55;57;54;13;-0.256;;;0.333333333
13;18;93;flamingo;2;40;46;45;47;52;48;13;0.256;;;0.75
13;19;99;crane;5;50;52;54;56;72;60.667;97.333;0.367;;;0.187494141
13;20;58;cricket;4;31;31;32;48;50;43.333;97.333;-0.367;;;0
13;21;79;ant;5;40;40;41;43;59;47.667;97.333;0.367;;;0
13;22;50;bee;4;35;35;36;52;54;47.333;97.333;-0.367;;;0
13;23;69;flamingo;6;45;46;21;70;77;56;931;-0.362;;;0.090909091
13;24;52;crane;4;30;40;31;47;49;42.333;97.333;-0.367;;;0.810832725
13;25;97;cricket;6;30;55;66;73;120;86.333;862.333;0.36;;;0.443789608
13;26;71;ant;2;40;43;44;49;51;48;13;-0.256;;;0.375
13;27;97;bee;6;35;55;67;89;119;91.667;681.333;0.101;;;0.3529391
13;28;89;flamingo;3;30;40;42;45;61;49.333;104.333;0.348;;;0.517250297
13;29;93;crane;3;45;50;51;53;69;57.667;97.333;0.367;;;0.394726455
13;30;58;cricket;2;30;30;32;37;39;36;13;-0.256;;;0
13;31;53;ant;6;30;34;32;46;65;47.667;274.333;0.1;;;0.226410822
13;32;80;bee;3;45;49;47;51;66;54.667;100.333;0.317;;;0.413778835
13;33;58;flamingo;4;30;39;32;48;50;43.333;97.333;-0.367;;;0.675016875
13;34;86;crane;2;38;43;39;47;49;45;28;-0.324;;;0.714285714
13;35;70;cricket;3;20;26;23;24;40;29;91;0.38;;;0.666666667
13;36;60;ant;7;35;38;36;37;54;42.333;102.333;0.381;;;0.409109505
13;37;77;bee;7;85;71;57;72;75;68;93;-0.343;;;0.823529412
13;38;93;flamingo;7;45;52;50;54;58;54;16;0;;;0.777777778
13;39;85;crane;7;59;87;77;101;108;95.333;264.333;-0.306;;;0.770649272
13;40;58;cricket;7;52;61;53;69;71;64.333;97.333;-0.367;24;1;0.729749453
14;1;93;ant;1;55;60;65;0;0;0;0;0;;;0.5
14;2;78;bee;1;75;80;90;;;;;;;;0.333333333
14;3;59;flamingo;1;45;45;54;;;;;;;;0
14;4;74;crane;1;75;70;60;;;;;;;;0.333333333
14;5;69;cricket;1;55;60;66;;;;;;;;0.454545455
14;6;60;ant;7;80;70;55;65;75;65;100;0;;;0.666666667
14;7;77;bee;7;33;40;34;35;51;40;91;0.38;;;1
14;8;93;flamingo;7;114;100;89;91;94;91.333;6.333;0.13;;;0.617637976
14;9;85;crane;7;86;75;40;63;91;64.667;652.333;0.065;;;0.515633057
14;10;58;cricket;7;56;65;58;74;75;69;91;-0.38;;;0.692307692
14;11;98;ant;6;70;70;39;66;118;74.333;1.612.333;0.199;;;0
14;12;77;bee;5;70;75;79;80;96;85;91;0.38;;;0.333333333
14;13;98;flamingo;5;70;70;78;79;96;84.333;102.333;0.381;;;0
14;14;85;crane;6;80;85;79;92;110;93.667;242.333;0.106;;;0.365844735
14;15;84;cricket;6;65;65;25;46;107;59.333;1.814.333;0.282;;;0
14;16;60;ant;3;55;55;56;66;76;66;100;0;;;0
14;17;98;bee;6;70;70;68;100;113;93.667;536.333;-0.253;;;0
14;18;50;flamingo;6;55;55;36;58;87;60.333;654.333;0.09;;;0
14;19;62;crane;6;70;75;28;37;85;50;939;0.348;;;-0.25
14;20;71;cricket;5;60;65;65;67;83;71.667;97.333;0.367;;;0.428559184
14;21;88;ant;4;75;75;78;94;97;89.667;104.333;-0.348;;;0
14;22;59;bee;2;60;55;45;48;51;48;9;0;;;0.416666667
14;23;93;flamingo;2;75;80;87;90;93;90;9;0;;;0.333333333
14;24;99;crane;5;90;95;101;105;120;108.667;100.333;0.317;;;0.26785236
14;25;58;cricket;4;55;55;56;72;74;67.333;97.333;-0.367;;;0
14;26;79;ant;5;65;65;72;73;90;78.333;102.333;0.381;;;0
14;27;50;bee;4;60;60;41;43;59;47.667;97.333;0.367;;;0
14;28;69;flamingo;6;65;65;27;50;71;49.333;484.333;-0.03;;;0
14;29;52;crane;4;60;60;41;43;59;47.667;97.333;0.367;;;0
14;30;97;cricket;6;80;80;43;62;114;73;1351;0.272;;;0
14;31;71;ant;2;65;65;75;77;82;78;13;0.256;;;0
14;32;97;bee;6;80;80;66;73;96;78.333;246.333;0.301;;;0
14;33;89;flamingo;3;75;75;80;90;100;90;100;0;;;0
14;34;93;crane;3;80;80;85;95;105;95;100;0;;;0
14;35;58;cricket;2;60;55;45;48;51;48;9;0;;;0.416666667
14;36;53;ant;6;55;50;33;36;60;43;219;0.367;;;0.416666667
14;37;80;bee;3;80;85;86;96;107;96.333;110.333;0.032;;;0.306128697
14;38;58;flamingo;4;70;70;50;51;68;56.333;102.333;0.381;;;0
14;39;86;crane;2;85;90;97;102;105;101.333;16.333;-0.16;;;0.306128697
14;40;70;cricket;3;65;70;67;77;87;77;100;0;32;1;0.416666667
16;1;98;ant;6;85;82;64;77;109;83.333;536.333;0.253;;;1.799.640.072
16;2;77;bee;5;55;58;61;62;79;67.333;102.333;0.381;;;0.243249818
16;3;98;flamingo;5;93;100;103;108;122;111;97;0.276;;;0.388888889
16;4;85;crane;6;78;78;64;65;115;81.333;850.333;0.384;;;0
16;5;84;cricket;6;77;70;46;65;79;63.333;274.333;-0.1;;;0.51218263
16;6;60;ant;3;53;56;55;65;75;65;100;0;;;0.25
16;7;98;bee;6;90;89;26;81;95;67.333;1.330.333;-0.322;;;0.044116998
16;8;50;flamingo;6;44;43;20;33;39;30.667;94.333;-0.226;;;0.075001875
16;9;62;crane;6;60;60;62;74;85;73.667;132.333;-0.029;;;0
16;10;71;cricket;5;75;70;49;65;67;60.333;97.333;-0.367;;;0.340901343
16;11;88;ant;4;85;87;90;107;108;101.667;102.333;-0.381;;;0.1199976
16;12;59;bee;2;58;61;67;69;73;69.667;9.333;0.208;;;0.25713551
16;13;93;flamingo;2;79;87;91;96;97;94.667;10.333;-0.343;;;0.510627433
16;14;99;crane;5;95;102;107;109;125;113.667;97.333;0.367;;;0.374993304
16;15;58;cricket;4;39;39;40;56;58;51.333;97.333;-0.367;;;0
16;16;79;ant;5;76;76;81;82;99;87.333;102.333;0.381;;;0
16;17;50;bee;4;53;53;34;36;52;40.667;97.333;0.367;;;0
16;18;69;flamingo;6;78;78;64;71;115;83.333;764.333;0.357;;;0
16;19;52;crane;4;67;67;47;49;65;53.667;97.333;0.367;;;0
16;20;97;cricket;6;102;102;53;103;105;87;868;-0.383;;;0
16;21;71;ant;2;87;84;67;69;73;69.667;9.333;0.208;;;0.173080252
16;22;97;bee;6;98;96;77;78;105;86.667;252.333;0.383;;;0.176475779
16;23;89;flamingo;3;88;94;100;109;120;109.667;100.333;0.066;;;0.276918817
16;24;93;crane;3;102;100;71;81;91;81;100;0;;;0.095238095
16;25;58;cricket;2;57;62;65;70;71;68.667;10.333;-0.343;;;0.428559184
16;26;53;ant;6;54;54;28;54;60;47.333;289.333;-0.332;;;0
16;27;80;bee;3;80;84;86;96;107;96.333;110.333;0.032;;;0.244902957
16;28;58;flamingo;4;62;62;43;45;61;49.667;97.333;0.367;;;0
16;29;86;crane;2;99;93;76;79;83;79.333;12.333;0.094;;;0.305079575
16;30;70;cricket;3;67;67;70;80;90;80;100;0;;;0
16;31;93;ant;1;70;75;84;;;;;;;;0.357142857
16;32;78;bee;1;72;75;85;;;;;;;;0.230769231
16;33;59;flamingo;1;53;56;64;;;;;;;;0.272727273
16;34;74;crane;1;90;87;72;;;;;;;;0.166666667
16;35;69;cricket;1;77;77;62;;;;;;;;0
16;36;60;ant;7;50;54;51;60;71;60.667;100.333;0.066;;;0.374988282
16;37;77;bee;7;75;80;85;89;105;93;112;0.324;;;0.277777778
16;38;93;flamingo;7;84;87;97;102;103;100.667;10.333;-0.343;;;0.1799964
16;39;85;crane;7;46;67;48;63;99;70;687;0.248;;;0.875
16;40;58;cricket;7;52;53;53;69;71;64.333;97.333;-0.367;37;1;0.081083273
17;1;60;ant;7;56;65;57;67;77;67;100;0;;;0.818181818
17;2;77;bee;7;42;50;44;45;62;50.333;102.333;0.381;;;0.960038402
17;3;93;flamingo;7;54;59;62;65;68;65;9;0;;;0.454545455
17;4;85;crane;7;52;65;54;64;96;71.333;481.333;0.297;;;0.672425387
17;5;58;cricket;7;19;30;22;38;40;33.333;97.333;-0.367;;;0.767459708
17;6;98;ant;6;48;49;32;37;70;46.333;426.333;0.36;;;-0.599880024
17;7;77;bee;5;63;68;71;72;89;77.333;102.333;0.381;;;0.348845322
17;8;98;flamingo;5;83;90;94;95;112;100.333;102.333;0.381;;;0.40385392
17;9;85;crane;6;104;91;69;77;81;75.667;37.333;-0.208;;;0.458828927
17;10;84;cricket;6;75;75;35;77;101;71;1116;-0.174;;;0
17;11;60;ant;3;40;41;41;45;60;48.667;100.333;0.317;;;0.115380178
17;12;98;bee;6;85;85;60;73;106;79.667;562.333;0.259;;;0
17;13;50;flamingo;6;48;49;33;61;68;54;343;-0.324;;;0.166666667
17;14;62;crane;6;59;60;57;71;77;68.333;105.333;-0.242;;;0.107146684
17;15;71;cricket;5;70;71;80;82;98;86.667;97.333;0.367;;;0.0599988
17;16;88;ant;4;54;56;55;71;73;66.333;97.333;-0.367;;;0.162166545
17;17;59;bee;2;51;52;59;60;65;61.333;10.333;0.343;;;0.096777315
17;18;93;flamingo;2;90;91;105;106;113;108;19;0.362;;;0.055555556
17;19;99;crane;5;89;90;101;102;120;107.667;114.333;0.381;;;0.053570472
17;20;58;cricket;4;43;45;44;60;61;55;91;-0.38;;;0.166666667
17;21;79;ant;5;65;66;72;73;90;78.333;102.333;0.381;;;0.075001875
17;22;50;bee;4;38;41;39;54;58;50.333;100.333;-0.317;;;0.243249818
17;23;69;flamingo;6;56;56;53;69;81;67.667;197.333;-0.094;;;0
17;24;52;crane;4;53;52;34;36;52;40.667;97.333;0.367;;;0.081083273
17;25;97;cricket;6;68;68;20;43;80;47.667;916.333;0.15;;;0
17;26;71;ant;2;41;41;47;48;53;49.333;10.333;0.343;;;0
17;27;97;bee;6;67;68;66;122;135;107.667;1.344.333;-0.331;;;0.024589962
17;28;89;flamingo;3;77;78;83;93;103;93;100;0;;;0.0625
17;29;93;crane;3;66;66;69;78;89;78.667;100.333;0.066;;;0
17;30;58;cricket;2;38;39;42;47;48;45.667;10.333;-0.343;;;0.130429112
17;31;53;ant;6;36;37;49;60;66;58.333;74.333;-0.186;;;0.044776788
17;32;80;bee;3;57;56;58;68;78;68;100;0;;;-0.090909091
17;33;58;flamingo;4;45;46;46;62;64;57.333;97.333;-0.367;;;0.081083273
17;34;86;crane;2;71;72;83;85;88;85.333;6.333;0.13;;;0.069769064
17;35;70;cricket;3;42;43;43;47;62;50.667;100.333;0.317;;;0.115380178
17;36;93;ant;1;39;40;46;;;;;;;;0.142857143
17;37;78;bee;1;50;51;60;;;;;;;;0.1
17;38;59;flamingo;1;50;51;60;;;;;;;;0.1
17;39;74;crane;1;62;63;74;;;;;;;;0.083333333
17;40;69;cricket;1;54;54;65;;;;;;41;1;0
18;1;60;ant;7;35;46;36;37;54;42.333;102.333;0.381;;;1.500.068.185
18;2;77;bee;7;59;68;64;66;82;70.667;97.333;0.367;;;0.771406531
18;3;93;flamingo;7;91;108;106;110;113;109.667;12.333;-0.094;;;0.910698023
18;4;85;crane;7;66;102;101;104;140;115;471;0.377;;;0.734693878
18;5;58;cricket;7;89;74;61;66;80;69;97;0.276;;;0.75
18;6;93;ant;1;55;61;65;;;;;;;;0.6
18;7;78;bee;1;61;71;74;;;;;;;;0.769230769
18;8;59;flamingo;1;56;66;68;;;;;;;;0.833333333
18;9;74;crane;1;74;70;60;;;;;;;;0.285714286
18;10;69;cricket;1;62;68;75;;;;;;;;0.461538462
18;11;98;ant;6;59;73;57;86;93;78.667;364.333;-0.327;;;0.711852341
18;12;77;bee;5;70;75;79;80;96;85;91;0.38;;;0.333333333
18;13;98;flamingo;5;69;81;76;78;94;82.667;97.333;0.367;;;0.878027365
18;14;85;crane;6;70;70;59;63;66;62.667;12.333;-0.094;;;0
18;15;84;cricket;6;66;75;72;77;87;78.667;58.333;0.208;;;0.710507618
18;16;60;ant;3;54;57;55;65;75;65;100;0;;;0.272727273
18;17;98;bee;6;62;74;63;72;83;72.667;100.333;0.066;;;1.124.964.845
18;18;50;flamingo;6;56;61;34;50;70;51.333;325.333;0.074;;;-1.071.352.046
18;19;62;crane;6;62;63;53;57;85;65;304;0.362;;;0.333333333
18;20;71;cricket;5;64;76;71;72;89;77.333;102.333;0.381;;;0.900022501
18;21;88;ant;4;47;63;48;65;66;59.667;102.333;-0.381;;;1.263.124.655
18;22;59;bee;2;71;58;53;58;59;56.667;10.333;-0.343;;;0.906997837
18;23;93;flamingo;2;69;80;80;82;86;82.667;9.333;0.208;;;0.804858418
18;24;99;crane;5;77;85;87;88;105;93.333;102.333;0.381;;;0.489805914
18;25;58;cricket;4;54;56;55;71;72;66;91;-0.38;;;0.166666667
18;26;79;ant;5;69;82;79;80;97;85.333;102.333;0.381;;;0.795934611
18;27;50;bee;4;47;55;48;62;65;58.333;82.333;-0.338;;;0.705903115
18;28;69;flamingo;6;68;69;61;72;96;76.333;320.333;0.228;;;0.1200048
18;29;52;crane;4;56;47;37;39;55;43.667;97.333;0.367;;;0.729749453
18;30;97;cricket;6;56;80;87;125;139;117;724;-0.271;;;0.393442623
18;31;71;ant;2;71;72;82;88;89;86.333;14.333;-0.355;;;0.065218809
18;32;97;bee;6;78;96;85;105;120;103.333;308.333;-0.094;;;0.710535665
18;33;89;flamingo;3;70;79;74;84;94;84;100;0;;;0.642857143
18;34;93;crane;3;76;85;81;91;101;91;100;0;;;0.6
18;35;58;cricket;2;55;64;63;65;70;66;13;0.256;;;0.818181818
18;36;53;ant;6;48;38;22;26;53;33.667;284.333;0.361;;;0.697690644
18;37;80;bee;3;56;73;58;68;78;68;100;0;;;1.416.666.667
18;38;58;flamingo;4;66;60;46;48;64;52.667;97.333;0.367;;;0.45001125
18;39;86;crane;2;75;88;87;90;93;90;9;0;;;0.866666667
18;40;70;cricket;3;52;62;54;64;74;64;100;0;43;2;0.833333333
19;1;93;ant;1;50;55;60;0;0;0;0;0;;;0.5
19;2;78;bee;1;43;45;52;;;;;;;;0.222222222
19;3;59;flamingo;1;53;56;64;;;;;;;;0.272727273
19;4;74;crane;1;59;62;71;;;;;;;;0.25
19;5;69;cricket;1;44;47;53;;;;;;;;0.333333333
19;6;98;ant;6;44;50;48;64;66;59.333;97.333;-0.367;;;0.391312855
19;7;77;bee;5;60;64;65;67;83;71.667;97.333;0.367;;;0.342847347
19;8;98;flamingo;5;73;76;81;83;99;87.667;97.333;0.367;;;0.204540806
19;9;85;crane;6;81;82;44;75;79;66;367;-0.366;;;-0.066666667
19;10;84;cricket;6;54;61;58;82;121;87;1011;0.153;;;0.212121212
19;11;60;ant;3;41;42;42;45;60;49;93;0.343;;;0.125
19;12;98;bee;6;64;63;40;57;67;54.667;186.333;-0.166;;;0.107146684
19;13;50;flamingo;6;36;38;32;46;62;46.667;225.333;0.044;;;0.187494141
19;14;62;crane;6;70;68;28;37;85;50;939;0.348;;;0.1
19;15;71;cricket;5;66;74;73;74;91;79.333;102.333;0.381;;;0.600015
19;16;88;ant;4;63;66;65;81;83;76.333;97.333;-0.367;;;0.225005625
19;17;59;bee;2;63;62;47;51;53;50.333;9.333;-0.208;;;0.078945291
19;18;93;flamingo;2;75;78;87;90;93;90;9;0;;;0.2
19;19;99;crane;5;69;72;77;78;95;83.333;102.333;0.381;;;0.209307193
19;20;58;cricket;4;44;48;45;60;64;56.333;100.333;-0.317;;;0.32433309
19;21;79;ant;5;56;58;61;62;79;67.333;102.333;0.381;;;0.176475779
19;22;50;bee;4;42;46;43;59;60;54;91;-0.38;;;0.333333333
19;23;69;flamingo;6;64;63;42;45;96;61;921;0.381;;;0.333333333
19;24;52;crane;4;73;72;52;54;70;58.667;97.333;0.367;;;0.069769064
19;25;97;cricket;6;56;103;87;125;139;117;724;-0.271;;;0.770491803
19;26;71;ant;2;65;68;75;77;82;78;13;0.256;;;0.230769231
19;27;97;bee;6;79;77;55;75;119;83;1072;0.23;;;-0.5
19;28;89;flamingo;3;75;79;80;90;100;90;100;0;;;0.266666667
19;29;93;crane;3;84;93;91;101;111;101;100;0;;;0.529411765
19;30;58;cricket;2;46;48;53;54;59;55.333;10.333;0.343;;;0.214293368
19;31;53;ant;6;36;45;49;60;66;58.333;74.333;-0.186;;;0.402991089
19;32;80;bee;3;45;48;47;51;66;54.667;100.333;0.317;;;0.310334126
19;33;58;flamingo;4;66;64;46;48;64;52.667;97.333;0.367;;;0.15000375
19;34;86;crane;2;84;87;97;102;105;101.333;16.333;-0.16;;;0.173080252
19;35;70;cricket;3;35;39;36;38;54;42.667;97.333;0.367;;;0.521716447
19;36;60;ant;7;35;41;36;37;54;42.333;102.333;0.381;;;0.81821901
19;37;77;bee;7;90;66;60;75;79;71.333;100.333;-0.317;;;1.285.691.327
19;38;93;flamingo;7;100;86;77;80;83;80;9;0;;;0.7
19;39;85;crane;7;46;53;48;63;99;70;687;0.248;;;0.291666667
19;40;58;cricket;7;46;52;47;61;66;58;97;-0.276;30;1;0.5
20;1;93;ant;1;39;46;46;0;0;0;0;0;;;1
20;2;78;bee;1;58;48;70;;;;;;;;-0.833333333
20;3;59;flamingo;1;56;70;68;;;;;;;;1.166.666.667
20;4;74;crane;1;71;62;83;;;;;;;;-0.75
20;5;69;cricket;1;75;74;60;;;;;;;;0.066666667
20;6;60;ant;7;41;56;42;45;60;49;93;0.343;;;1.875
20;7;77;bee;7;62;39;67;69;85;73.667;97.333;0.367;;;-1.971.372.247
20;8;93;flamingo;7;70;73;81;84;87;84;9;0;;;0.214285714
20;9;85;crane;7;40;69;71;81;94;82;133;0.086;;;0.69047619
20;10;58;cricket;7;60;52;41;43;59;47.667;97.333;0.367;;;0.64866618
20;11;98;ant;6;46;50;48;48;109;68.333;1.240.333;0.385;;;0.179107151
20;12;77;bee;5;51;55;54;56;72;60.667;97.333;0.367;;;0.413778835
20;13;98;flamingo;5;65;70;72;73;90;78.333;102.333;0.381;;;0.375009375
20;14;85;crane;6;62;68;92;94;108;98;76;0.362;;;0.166666667
20;15;84;cricket;6;62;72;43;45;70;52.667;226.333;0.377;;;-1.071.466.838
20;16;60;ant;3;70;64;46;56;66;56;100;0;;;0.428571429
20;17;98;bee;6;63;69;53;105;120;92.667;1.236.333;-0.308;;;0.202244919
20;18;50;flamingo;6;66;48;23;43;48;38;175;-0.324;;;0.642857143
20;19;62;crane;6;71;68;51;67;96;71.333;520.333;0.183;;;-9.009.009.009
20;20;71;cricket;5;62;70;67;70;86;74.333;104.333;0.348;;;0.64866618
20;21;88;ant;4;66;69;68;83;87;79.333;100.333;-0.317;;;0.225005625
20;22;59;bee;2;70;60;53;56;59;56;9;0;;;0.714285714
20;23;93;flamingo;2;67;78;77;81;83;80.333;9.333;-0.208;;;0.825020626
20;24;99;crane;5;72;84;80;82;98;86.667;97.333;0.367;;;0.818163224
20;25;58;cricket;4;81;73;58;59;75;64;91;0.38;;;0.470588235
20;26;79;ant;5;65;73;72;73;90;78.333;102.333;0.381;;;0.600015
20;27;50;bee;4;78;75;57;58;75;63.333;102.333;0.381;;;0.204540806
20;28;69;flamingo;6;58;68;51;69;86;68.667;306.333;-0.019;;;0.937470704
20;29;52;crane;4;67;51;47;49;65;53.667;97.333;0.367;;;1.200.030.001
20;30;97;cricket;6;74;83;47;85;110;80.667;1.006.333;-0.134;;;1.349.932.503
20;31;71;ant;2;66;73;77;78;82;79;7;0.324;;;0.538461538
20;32;97;bee;6;71;81;65;87;97;83;268;-0.23;;;0.833333333
20;33;89;flamingo;3;77;93;83;93;103;93;100;0;;;1
20;34;93;crane;3;79;91;85;95;105;95;100;0;;;0.75
20;35;58;cricket;2;75;68;57;60;63;60;9;0;;;0.466666667
20;36;53;ant;6;66;59;40;46;65;50.333;170.333;0.295;;;0.446799004
20;37;80;bee;3;66;75;69;79;89;79;100;0;;;0.692307692
20;38;58;flamingo;4;71;62;50;52;68;56.667;97.333;0.367;;;0.62792158
20;39;86;crane;2;66;74;76;79;83;79.333;12.333;0.094;;;0.600015
20;40;70;cricket;3;69;80;72;82;92;82;100;0;32;1;0.846153846
22;1;98;ant;6;86;85;34;76;85;65;741;-0.338;;;0.047619048
22;2;77;bee;5;60;60;65;67;83;71.667;97.333;0.367;;;0
22;3;98;flamingo;5;85;94;96;97;114;102.333;102.333;0.381;;;0.519240755
22;4;85;crane;6;85;98;56;115;121;97.333;1.290.333;-0.373;;;1.054.082.543
22;5;84;cricket;6;75;75;35;77;101;71;1116;-0.174;;;0
22;6;60;ant;3;55;60;56;66;76;66;100;0;;;0.454545455
22;7;98;bee;6;90;89;26;81;95;67.333;1.330.333;-0.322;;;0.044116998
22;8;50;flamingo;6;50;45;32;36;87;51.667;940.333;0.378;;;-299.940.012
22;9;62;crane;6;60;65;62;74;85;73.667;132.333;-0.029;;;0.365844735
22;10;71;cricket;5;75;68;49;65;67;60.333;97.333;-0.367;;;0.47726188
22;11;88;ant;4;95;85;70;71;88;76.333;102.333;0.381;;;0.53570472
22;12;59;bee;2;45;51;50;55;57;54;13;-0.256;;;0.666666667
22;13;93;flamingo;2;85;100;98;103;105;102;13;-0.256;;;0.882352941
22;14;99;crane;5;105;93;72;89;90;83.667;102.333;-0.381;;;0.562508789
22;15;58;cricket;4;49;55;50;66;67;61;91;-0.38;;;0.5
22;16;79;ant;5;65;75;72;73;90;78.333;102.333;0.381;;;0.75001875
22;17;50;bee;4;45;50;46;60;65;57;97;-0.276;;;0.416666667
22;18;69;flamingo;6;70;70;39;67;77;61;388;-0.276;;;0
22;19;52;crane;4;65;54;46;47;64;52.333;102.333;0.381;;;0.8683982
22;20;97;cricket;6;78;73;59;67;100;75.333;472.333;0.327;;;1.874.765.654
22;21;71;ant;2;68;80;78;82;88;82.667;25.333;0.13;;;0.818163224
22;22;97;bee;6;83;77;57;65;135;85.667;1.841.333;0.37;;;-2.249.718.785
22;23;89;flamingo;3;70;77;74;84;94;84;100;0;;;0.5
22;24;93;crane;3;110;94;78;88;98;88;100;0;;;0.727272727
22;25;58;cricket;2;51;58;59;60;65;61.333;10.333;0.343;;;0.677441208
22;26;53;ant;6;45;45;26;43;62;43.667;324.333;0.037;;;0
22;27;80;bee;3;70;78;75;83;94;84;91;0.104;;;0.571428571
22;28;58;flamingo;4;55;62;56;71;75;67.333;100.333;-0.317;;;0.567582908
22;29;86;crane;2;85;95;97;102;105;101.333;16.333;-0.16;;;0.612257393
22;30;70;cricket;3;69;77;72;82;92;82;100;0;;;0.615384615
22;31;93;ant;1;75;80;90;;;;;;;;0.333333333
22;32;78;bee;1;70;75;84;;;;;;;;0.357142857
22;33;59;flamingo;1;60;55;48;;;;;;;;0.416666667
22;34;74;crane;1;70;75;83;;;;;;;;0.384615385
22;35;69;cricket;1;55;60;66;;;;;;;;0.454545455
22;36;60;ant;7;53;59;55;65;75;65;100;0;;;0.5
22;37;77;bee;7;85;74;57;72;75;68;93;-0.343;;;0.647058824
22;38;93;flamingo;7;140;114;110;113;114;112.333;4.333;-0.287;;;0.939747714
22;39;85;crane;7;88;90;62;85;115;87.333;706.333;0.087;;;-299.850.075
22;40;58;cricket;7;45;48;46;61;64;57;93;-0.343;35;1;0.25
23;1;60;ant;7;31;33;32;33;50;38.333;102.333;0.381;;;0.27273967
23;2;77;bee;7;72;81;79;80;96;85;91;0.38;;;0.692307692
23;3;93;flamingo;7;115;93;89;91;96;92;13;0.256;;;0.956521739
23;4;85;crane;7;75;102;103;105;106;104.667;2.333;-0.208;;;0.910102134
23;5;58;cricket;7;39;48;40;56;58;51.333;97.333;-0.367;;;0.729749453
23;6;98;ant;6;96;84;34;40;78;50.667;569.333;0.358;;;0.264707829
23;7;77;bee;5;67;69;72;75;91;79.333;104.333;0.348;;;0.162166545
23;8;98;flamingo;5;91;98;101;106;120;109;97;0.276;;;0.388888889
23;9;85;crane;6;103;102;60;88;104;84;496;-0.174;;;0.052631579
23;10;84;cricket;6;70;68;42;66;108;72;1116;0.174;;;-1
23;11;60;ant;3;58;60;60;70;80;70;100;0;;;0.166666667
23;12;98;bee;6;84;87;63;79;100;80.667;344.333;0.089;;;-0.900090009
23;13;50;flamingo;6;49;50;12;51;51;38;507;-0.385;;;-0.090909091
23;14;62;crane;6;72;75;48;96;114;86;1164;-0.268;;;0.214285714
23;15;71;cricket;5;75;73;49;65;67;60.333;97.333;-0.367;;;0.136360537
23;16;88;ant;4;89;88;65;66;83;71.333;102.333;0.381;;;0.056602706
23;17;59;bee;2;57;62;65;69;71;68.333;9.333;-0.208;;;0.441189447
23;18;93;flamingo;2;83;89;96;100;103;99.667;12.333;-0.094;;;0.3599928
23;19;99;crane;5;99;108;111;115;130;118.667;100.333;0.317;;;0.457619362
23;20;58;cricket;4;45;47;46;61;64;57;93;-0.343;;;0.166666667
23;21;79;ant;5;57;61;62;63;80;68.333;102.333;0.381;;;0.352951557
23;22;50;bee;4;39;41;40;57;58;51.667;102.333;-0.381;;;0.157890582
23;23;69;flamingo;6;59;54;21;47;96;54.667;1.450.333;0.193;;;1.153.934.918
23;24;52;crane;4;49;50;50;66;68;61.333;97.333;-0.367;;;0.081083273
23;25;97;cricket;6;86;91;43;93;119;85;1492;-0.198;;;-5
23;26;71;ant;2;57;63;65;69;71;68.333;9.333;-0.208;;;0.529427336
23;27;97;bee;6;84;85;64;67;87;72.667;156.333;0.36;;;-0.088237889
23;28;89;flamingo;3;68;71;72;81;92;81.667;100.333;0.066;;;0.219506841
23;29;93;crane;3;99;97;69;78;89;78.667;100.333;0.066;;;0.098362268
23;30;58;cricket;2;51;56;59;60;65;61.333;10.333;0.343;;;0.483886577
23;31;53;ant;6;50;52;42;55;63;53.333;112.333;-0.153;;;0.600060006
23;32;80;bee;3;68;75;71;82;92;81.667;110.333;-0.032;;;0.51218263
23;33;58;flamingo;4;62;60;43;45;61;49.667;97.333;0.367;;;0.162166545
23;34;86;crane;2;84;93;97;102;105;101.333;16.333;-0.16;;;0.519240755
